Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
2016-02-15,9385.519531,9725.179688,9385.519531,9668.839844,9668.731445,688100.0,1547.01437504
2016-02-16,9727.759766,10071.01953,9727.759766,10045.37012,10045.25781,1039300.0,1607.2592192
2016-02-17,10043.69043,10178.54981,9982.169922,10161.76953,10161.65527,1203600.0,1625.8831248
2016-02-18,10231.25977,10273.62988,10099.09961,10116.40039,10116.28711,1183600.0,1618.6240624000002
2016-02-19,10091.66992,10225.99023,10066.04004,10162.32031,10162.20606,941200.0,1625.9712496
2016-02-22,10290.04981,10371.13965,10239.58008,10370.99023,10370.87402,1230300.0,1659.3584368
2016-02-23,10374.36035,10397.51953,10171.66992,10299.66992,10299.55469,1139300.0,1647.9471872
2016-02-24,10256.38965,10355.32031,10100.5,10307.62988,10307.51367,1079900.0,1649.2207808
2016-02-25,10290.95996,10290.95996,9510.099609,9551.080078,9550.973633,1372300.0,1528.1728124800002
2016-02-26,9625.370117,9676.240234,9392.669922,9573.700195,9573.592773,1016000.0,1531.7920312
2016-02-29,9528.719727,9528.719727,9000.889648,9097.360352,9097.257813,1111500.0,1455.57765632
2016-03-01,9116.55957,9384.30957,9011.509766,9322.0,9321.895508,1093100.0,1491.52
2016-03-02,9308.490234,9781.910156,9308.490234,9766.370117,9766.260742,1472300.0,1562.6192187200002
2016-03-03,9770.740234,9946.94043,9749.0,9762.009766,9761.900391,1589200.0,1561.92156256
2016-03-04,9721.230469,9797.55957,9447.110352,9536.709961,9536.603516,1424800.0,1525.8735937600002
2016-03-07,9642.25,9805.370117,9614.69043,9703.830078,9703.72168,1045300.0,1552.6128124800002
2016-03-08,9690.570313,9732.730469,9348.759766,9732.730469,9732.62207,1182600.0,1557.23687504
2016-03-09,9525.25,9672.490234,9466.490234,9523.139648,9523.033203,905200.0,1523.70234368
2016-03-10,9526.19043,9600.230469,9382.160156,9390.349609,9390.244141,736700.0,1502.45593744
2016-03-11,9286.530273,9430.950195,9254.240234,9363.410156,9363.304688,624000.0,1498.14562496
2016-03-14,9466.419922,9763.370117,9466.419922,9665.129883,9665.021484,1049000.0,1546.42078128
2016-03-15,9636.629883,9677.480469,9536.269531,9574.19043,9574.083008,842600.0,1531.8704688
2016-03-16,9629.820313,9661.929688,9418.549805,9469.030273,9468.923828,748100.0,1515.04484368
2016-03-17,9515.629883,9820.990234,9511.709961,9791.849609,9791.740234,1156800.0,1566.69593744
2016-03-18,9841.040039,10170.69043,9833.110352,10126.58984,10126.47656,1659800.0,1620.2543744000002
2016-03-21,10255.90039,10394.13965,10234.65039,10394.13965,10394.02344,1799200.0,1663.062344
2016-03-22,10308.91016,10435.12988,10254.69043,10344.08008,10343.96387,1393400.0,1655.0528128
2016-03-23,10317.92969,10442.37988,10277.25,10442.37988,10442.2627,1207800.0,1670.7807808
2016-03-24,10346.55957,10473.21973,10263.55957,10283.67969,10283.56445,1324500.0,1645.3887504000002
2016-03-25,10256.41016,10371.51953,10223.16016,10339.67969,10339.56348,1031500.0,1654.3487504000002
2016-03-28,10399.16992,10494.2002,10248.26953,10276.83984,10276.72461,1172400.0,1644.2943744000002
2016-03-29,10259.70996,10279.0,10024.05957,10094.70996,10094.59668,1007200.0,1615.1535936
2016-03-30,10187.63965,10445.69043,10187.63965,10445.69043,10445.57324,1120700.0,1671.3104688
2016-03-31,10494.51953,10552.58008,10426.4502,10455.37012,10455.25293,1212400.0,1672.8592192
2016-04-01,10410.67969,10442.29981,10224.37012,10379.65039,10379.53418,1026800.0,1660.7440624
2016-04-05,10393.65039,10656.15039,10373.54004,10640.26953,10640.15039,1302800.0,1702.4431248
2016-04-06,10604.23047,10696.03027,10570.13965,10683.86035,10683.74023,1242500.0,1709.417656
2016-04-07,10719.26953,10743.23047,10504.87988,10504.87988,10504.7627,1279800.0,1680.7807808
2016-04-08,10425.00977,10457.00977,10288.79981,10413.54004,10413.42285,1058700.0,1666.1664064
2016-04-11,10513.87012,10667.04004,10513.87012,10609.59961,10609.48047,1208400.0,1697.5359376
2016-04-12,10600.79981,10624.58984,10430.30957,10533.41016,10533.29297,1015600.0,1685.3456256
2016-04-13,10599.21973,10810.41016,10599.21973,10684.91992,10684.79981,1666400.0,1709.5871872
2016-04-14,10741.65039,10771.95996,10651.91992,10771.61035,10771.49023,1229700.0,1723.4576560000005
2016-04-15,10774.49023,10784.59961,10680.74023,10733.63965,10733.51953,1027100.0,1717.382344
2016-04-18,10665.44043,10665.44043,10508.98047,10568.92969,10568.81055,974800.0,1691.0287504000005
2016-04-19,10618.83984,10649.25,10531.54004,10602.45996,10602.34082,858300.0,1696.3935936
2016-04-20,10632.07031,10647.08984,10011.57031,10164.74023,10164.62598,1476300.0,1626.3584368
2016-04-21,10120.11035,10242.36035,10049.34961,10058.79981,10058.68652,1063400.0,1609.4079696
2016-04-22,9995.120117,10151.75977,9976.049805,10151.75977,10151.64551,828700.0,1624.2815632000002
2016-04-25,10122.12988,10137.75,9986.389648,10106.79004,10106.67676,731700.0,1617.0864064
2016-04-26,10095.95996,10209.90039,10076.74023,10209.90039,10209.78613,696600.0,1633.5840624000002
2016-04-27,10221.83008,10279.08984,10159.5,10174.16016,10174.0459,746200.0,1627.8656256
2016-04-28,10178.24023,10198.9502,9990.669922,10149.91016,10149.7959,764000.0,1623.9856256
2016-04-29,10111.61035,10196.91992,10100.17969,10141.54004,10141.42578,625900.0,1622.6464064
2016-05-03,10144.15039,10441.91992,10105.79981,10441.91992,10441.80273,968500.0,1670.7071872
2016-05-04,10401.66992,10498.32031,10389.76953,10422.79981,10422.68262,932200.0,1667.6479696
2016-05-05,10403.54981,10480.21973,10372.21973,10474.00977,10473.89258,805700.0,1675.8415632
2016-05-06,10473.29981,10501.44043,10100.54004,10100.54004,10100.42676,1193100.0,1616.0864064
2016-05-09,10018.50977,10018.50977,9747.870117,9790.480469,9790.371094,955800.0,1566.47687504
2016-05-10,9770.299805,9836.980469,9738.519531,9793.209961,9793.100586,642100.0,1566.91359376
2016-05-11,9848.320313,9904.530273,9743.080078,9781.150391,9781.041016,725800.0,1564.98406256
2016-05-12,9664.280273,9801.200195,9544.120117,9796.580078,9796.470703,728700.0,1567.45281248
2016-05-13,9769.129883,9880.69043,9710.169922,9759.269531,9759.160156,649300.0,1561.48312496
2016-05-16,9729.790039,9910.080078,9690.330078,9910.080078,9909.96875,698200.0,1585.6128124800002
2016-05-17,9918.44043,10007.37988,9839.860352,9908.790039,9908.678711,840200.0,1585.40640624
2016-05-18,9835.580078,9835.580078,9591.179688,9694.780273,9694.671875,853600.0,1551.16484368
2016-05-19,9684.120117,9847.219727,9684.120117,9733.740234,9733.631836,748400.0,1557.3984374400002
2016-05-20,9657.75,9816.75,9628.980469,9816.75,9816.639648,695300.0,1570.68
2016-05-23,9839.780273,9937.830078,9839.759766,9918.160156,9918.048828,771900.0,1586.90562496
2016-05-24,9903.169922,9903.169922,9765.650391,9821.700195,9821.589844,713400.0,1571.4720312
2016-05-25,9883.94043,9930.80957,9756.519531,9784.599609,9784.490234,704700.0,1565.5359374400002
2016-05-26,9766.080078,9826.139648,9605.450195,9826.139648,9826.029297,776300.0,1572.18234368
2016-05-27,9798.339844,9878.740234,9775.219727,9813.629883,9813.519531,765800.0,1570.18078128
2016-05-30,9756.870117,9847.700195,9681.240234,9768.839844,9768.730469,631400.0,1563.01437504
2016-05-31,9786.0,10159.92969,9786.0,10159.92969,10159.81543,1277200.0,1625.5887504000002
2016-06-01,10184.23047,10284.36035,10177.21973,10209.13965,10209.02539,1302100.0,1633.4623439999998
2016-06-02,10192.50977,10274.03027,10181.17969,10274.03027,10273.91504,1064600.0,1643.8448432
2016-06-03,10275.94043,10412.9502,10258.01953,10344.91016,10344.79395,1220300.0,1655.1856256
2016-06-06,10383.4502,10403.80957,10296.17969,10363.08008,10362.96387,989700.0,1658.0928128
2016-06-07,10365.80957,10371.87012,10297.41992,10347.83984,10347.72363,919000.0,1655.6543744
2016-06-08,10330.17969,10372.98047,10232.12988,10316.82031,10316.7041,948500.0,1650.6912496
2016-06-13,10190.78027,10256.62012,9862.580078,9862.580078,9862.469727,1103100.0,1578.01281248
2016-06-14,9830.549805,9927.589844,9795.94043,9895.150391,9895.039063,769400.0,1583.22406256
2016-06-15,9790.879883,10215.61035,9779.110352,10173.84961,10173.73535,1080800.0,1627.8159376
2016-06-16,10154.17969,10199.51953,10090.23047,10115.12012,10115.00684,1061000.0,1618.4192192
2016-06-17,10135.37988,10261.96973,10113.9502,10182.53027,10182.41602,1021800.0,1629.2048432
2016-06-20,10183.76953,10241.91016,10101.62988,10221.84961,10221.73535,877600.0,1635.4959376
2016-06-21,10285.04004,10357.17969,10093.15039,10131.86035,10131.74707,1097400.0,1621.097656
2016-06-22,10108.95996,10297.98047,10104.87988,10297.98047,10297.86523,875500.0,1647.6768752
2016-06-23,10288.46973,10312.61035,10183.00977,10255.26953,10255.15527,976200.0,1640.8431248
2016-06-24,10235.04981,10315.34961,9901.900391,10147.7002,10147.58594,1266900.0,1623.632032
2016-06-27,10090.04981,10377.57031,10090.04981,10377.57031,10377.4541,1091300.0,1660.4112495999998
2016-06-28,10330.12012,10475.75977,10309.23047,10463.4502,10463.33301,1236400.0,1674.152032
2016-06-29,10499.91016,10527.69043,10434.24023,10460.96973,10460.85254,1138500.0,1673.7551568
2016-06-30,10474.94043,10509.99023,10435.53027,10489.99023,10489.87305,993300.0,1678.3984368
2016-07-01,10506.21973,10555.9502,10436.59961,10458.42969,10458.3125,954100.0,1673.3487504000002
2016-07-04,10369.69043,10631.57031,10362.84961,10609.86035,10609.74121,1288700.0,1697.5776560000002
2016-07-05,10598.41992,10626.01953,10546.7002,10602.76953,10602.65039,1259500.0,1696.4431248
2016-07-06,10567.66992,10641.65039,10538.09961,10641.65039,10641.53125,1231900.0,1702.6640624
2016-07-07,10612.23047,10662.7002,10526.80957,10620.58008,10620.46094,1357300.0,1699.2928128
2016-07-08,10613.70996,10672.91992,10560.30957,10611.79981,10611.68066,1108200.0,1697.8879696
2016-07-11,10633.62988,10734.33984,10587.95996,10594.82031,10594.70117,1318500.0,1695.1712496
2016-07-12,10583.16992,10757.84961,10487.54981,10757.84961,10757.72949,1463500.0,1721.2559376
2016-07-13,10794.5,10890.01953,10772.83008,10853.55957,10853.4375,1545300.0,1736.5695312
2016-07-14,10834.90039,10866.44043,10786.49023,10854.13965,10854.01758,1206800.0,1736.6623439999998
2016-07-15,10854.5,10869.07031,10774.54004,10823.20996,10823.08789,1146100.0,1731.7135936
2016-07-18,10793.17969,10835.29981,10708.74023,10762.0,10761.87988,1125100.0,1721.92
2016-07-19,10753.87012,10783.21973,10661.38965,10778.25,10778.12988,1021500.0,1724.52
2016-07-20,10775.55957,10818.9502,10740.58984,10759.86035,10759.74023,955800.0,1721.5776560000002
2016-07-21,10758.33984,10872.33984,10746.87988,10787.20996,10787.08984,1044000.0,1725.9535936
2016-07-22,10782.24023,10801.46973,10700.11035,10709.07031,10708.9502,1041000.0,1713.4512496
2016-07-25,10684.54981,10778.73047,10668.63965,10718.36035,10718.24023,935200.0,1714.937656
2016-07-26,10714.75,10852.20996,10713.7002,10852.20996,10852.08789,910700.0,1736.3535936
2016-07-27,10858.7002,10873.25977,10289.95996,10405.84961,10405.7334,1628000.0,1664.9359376
2016-07-28,10386.83008,10481.69043,10262.29981,10396.30957,10396.19336,1109800.0,1663.4095312
2016-07-29,10384.40039,10411.12988,10294.5,10329.44043,10329.32422,851700.0,1652.7104688000002
2016-08-01,10289.88965,10290.04981,10086.65039,10185.48047,10185.36621,861700.0,1629.6768752
2016-08-02,10173.33984,10250.54981,10157.84961,10250.54981,10250.43555,614300.0,1640.0879696000002
2016-08-03,10229.46973,10295.75977,10205.98047,10281.25,10281.13477,710700.0,1645.0
2016-08-04,10272.71973,10376.20996,10235.7002,10366.5,10366.38379,829800.0,1658.64
2016-08-05,10368.79981,10420.41992,10333.32031,10342.28027,10342.16406,811300.0,1654.7648432
2016-08-08,10315.0,10468.87988,10259.29981,10468.87988,10468.7627,888600.0,1675.0207808
2016-08-09,10466.04004,10564.78027,10457.82031,10564.78027,10564.66113,919700.0,1690.3648432
2016-08-10,10558.49023,10594.76953,10510.91016,10511.16016,10511.04297,924000.0,1681.7856256
2016-08-11,10496.44043,10526.34961,10390.95996,10390.95996,10390.84375,891900.0,1662.5535936
2016-08-12,10373.04981,10528.09961,10364.46973,10528.09961,10527.98242,912000.0,1684.4959376
2016-08-15,10556.40039,10862.95996,10552.9502,10822.11035,10821.98828,1615600.0,1731.5376560000002
2016-08-16,10845.62012,10913.21973,10845.07031,10882.9502,10882.82813,1413600.0,1741.272032
2016-08-17,10879.99023,10936.58008,10832.78027,10890.69043,10890.56836,1244000.0,1742.5104688
2016-08-18,10873.65039,10946.74023,10834.00977,10879.2002,10879.07813,1315900.0,1740.672032
2016-08-19,10865.37988,10911.76953,10819.79981,10872.70996,10872.58789,1079800.0,1739.6335936
2016-08-22,10869.05957,10894.83984,10731.2002,10731.40039,10731.28027,1029100.0,1717.0240624
2016-08-23,10720.5,10793.37012,10680.09961,10750.29004,10750.16992,904400.0,1720.0464064
2016-08-24,10751.34961,10815.25977,10732.91992,10760.44043,10760.32031,877800.0,1721.6704688000002
2016-08-25,10694.33984,10699.25,10564.36035,10679.15039,10679.03027,972100.0,1708.6640624
2016-08-26,10703.32031,10785.00977,10675.59961,10693.75,10693.62988,877900.0,1711.0
2016-08-29,10690.9502,10757.25977,10682.25977,10724.40039,10724.28027,765400.0,1715.9040624000002
2016-08-30,10732.76953,10787.32031,10713.75,10729.12012,10729.0,723000.0,1716.6592192
2016-08-31,10730.54981,10776.32031,10679.65039,10757.87988,10757.75977,791100.0,1721.2607808
2016-09-01,10759.75977,10765.50977,10669.50977,10669.50977,10669.39063,829100.0,1707.1215632
2016-09-02,10666.09961,10727.87988,10592.08008,10640.41992,10640.30078,759800.0,1702.4671872
2016-09-05,10682.70996,10756.42969,10674.95996,10695.4502,10695.33008,734400.0,1711.272032
2016-09-06,10714.54004,10861.5,10623.99023,10861.5,10861.37793,1021100.0,1737.84
2016-09-07,10860.12012,10903.63965,10827.25,10838.71973,10838.59766,1051200.0,1734.1951568000002
2016-09-08,10830.04981,10863.95996,10795.87012,10851.19043,10851.06836,790100.0,1736.1904688000002
2016-09-09,10855.29004,10877.08984,10762.79004,10762.79004,10762.66992,849700.0,1722.0464064
2016-09-12,10578.78027,10619.88965,10460.50977,10461.58008,10461.46289,1031700.0,1673.8528128
2016-09-13,10519.01953,10545.2002,10460.12988,10514.58008,10514.46289,741100.0,1682.3328128
2016-09-14,10466.83008,10519.95996,10425.69043,10454.24023,10454.12305,663300.0,1672.6784368
2016-09-19,10476.62988,10570.58008,10476.62988,10557.25,10557.13086,579200.0,1689.16
2016-09-20,10563.04004,10563.73047,10520.08008,10544.53027,10544.41211,547100.0,1687.1248432
2016-09-21,10543.38965,10600.69043,10538.94043,10583.40039,10583.28125,602500.0,1693.3440624000002
2016-09-22,10644.70996,10697.38965,10634.45996,10662.20996,10662.09082,756600.0,1705.9535936
2016-09-23,10670.58984,10679.82031,10607.86035,10609.7002,10609.58106,686200.0,1697.5520319999998
2016-09-26,10588.34961,10588.50977,10392.7002,10392.7002,10392.58398,790000.0,1662.832032
2016-09-27,10375.34961,10476.96973,10352.01953,10476.96973,10476.85254,618400.0,1676.3151568
2016-09-28,10490.04981,10492.92969,10436.12012,10467.16016,10467.04297,513500.0,1674.7456256
2016-09-29,10477.04004,10553.01953,10477.04004,10512.25,10512.13281,555200.0,1681.96
2016-09-30,10504.29004,10590.37012,10499.46973,10567.58008,10567.46094,509700.0,1690.8128128
2016-10-10,10612.20996,10741.69043,10584.7002,10741.69043,10741.57031,817200.0,1718.6704688000002
2016-10-11,10743.41016,10782.30957,10727.4502,10782.30957,10782.18945,857700.0,1725.1695312
2016-10-12,10751.42969,10792.12012,10733.30957,10788.58984,10788.46973,786800.0,1726.1743744
2016-10-13,10784.74023,10818.04004,10757.49023,10787.49023,10787.37012,813900.0,1725.9984368
2016-10-14,10774.37012,10774.37012,10692.07031,10759.67969,10759.55957,739300.0,1721.5487504000002
2016-10-17,10770.33984,10783.66992,10624.82031,10651.5,10651.38086,799700.0,1704.24
2016-10-18,10637.69043,10797.01953,10637.69043,10797.01953,10796.89941,829000.0,1727.5231248
2016-10-19,10811.26953,10824.41016,10733.69043,10757.91992,10757.79981,833900.0,1721.2671872
2016-10-20,10763.45996,10802.66016,10752.91992,10784.33008,10784.20996,757300.0,1725.4928128
2016-10-21,10783.55957,10802.54004,10678.12012,10748.90039,10748.78027,835800.0,1719.8240624000002
2016-10-24,10755.49023,10871.16016,10740.17969,10842.63965,10842.51758,931900.0,1734.822344
2016-10-25,10846.75977,10871.66016,10841.2002,10871.50977,10871.3877,865700.0,1739.4415632
2016-10-26,10871.24023,10871.24023,10793.62988,10817.50977,10817.3877,883100.0,1730.8015632
2016-10-27,10805.79981,10808.13965,10745.28027,10788.96973,10788.84961,722100.0,1726.2351568
2016-10-28,10783.28027,10836.76953,10710.92969,10711.04004,10710.91992,769100.0,1713.7664064
2016-10-31,10685.36035,10719.04004,10630.29981,10704.29981,10704.17969,664800.0,1712.6879696
2016-11-01,10714.82031,10797.05957,10706.87012,10796.13965,10796.01953,669100.0,1727.382344
2016-11-02,10771.34961,10785.11035,10686.94043,10692.65039,10692.53027,799000.0,1710.8240624000002
2016-11-03,10662.16016,10804.25977,10655.13965,10743.95996,10743.83984,882900.0,1719.0335936
2016-11-04,10737.91016,10784.83984,10684.46973,10702.57031,10702.4502,743900.0,1712.4112495999998
2016-11-07,10704.25977,10729.99023,10663.55957,10695.17969,10695.05957,867500.0,1711.2287504
2016-11-08,10734.07031,10785.87988,10722.36035,10763.12988,10763.00977,803500.0,1722.1007808000002
2016-11-09,10768.86035,10785.08984,10575.16016,10697.11035,10696.99023,1049400.0,1711.5376560000002
2016-11-10,10777.09961,10848.98047,10777.09961,10821.66016,10821.53809,1009900.0,1731.4656255999998
2016-11-11,10823.92969,10878.13965,10792.83008,10878.13965,10878.01758,1260100.0,1740.502344
2016-11-14,10855.98047,10952.61035,10847.82031,10907.53027,10907.4082,1326200.0,1745.2048432
2016-11-15,10910.15039,10958.09961,10877.40039,10958.09961,10957.97656,1063900.0,1753.2959376
2016-11-16,10970.7002,10998.91992,10956.87012,10968.08008,10967.95703,1092200.0,1754.8928128
2016-11-17,10942.09961,10961.79981,10887.51953,10945.41992,10945.29688,853000.0,1751.2671872
2016-11-18,10946.87988,10963.66016,10876.91016,10889.11035,10888.98828,789400.0,1742.2576560000002
2016-11-21,10877.08008,10955.44043,10861.80957,10899.91992,10899.79785,823000.0,1743.9871872
2016-11-22,10910.41992,10985.59961,10910.41992,10985.59961,10985.47656,957800.0,1757.6959376
2016-11-23,11011.0,11041.51953,10952.0,10973.79981,10973.67676,1080100.0,1755.8079696000002
2016-11-24,10960.65039,11030.12012,10947.26953,10967.46973,10967.34668,1027500.0,1754.7951568
2016-11-25,10966.36035,11036.53027,10830.40039,11036.53027,11036.40723,1028300.0,1765.8448432
2016-11-28,11078.76953,11108.87012,11045.67969,11068.87012,11068.74609,1113300.0,1771.0192192
2016-11-29,11039.62012,11124.80957,11026.29981,11034.7002,11034.57715,1133700.0,1765.5520319999998
2016-11-30,11023.66016,11072.05957,10983.17969,11012.19043,11012.06738,978300.0,1761.9504688000002
2016-12-01,11037.11035,11090.92969,11036.61035,11088.16016,11088.03516,954100.0,1774.1056256
2016-12-02,11074.54004,11078.29004,10905.38965,10912.62988,10912.50781,1011000.0,1746.0207808
2016-12-05,10776.12012,10894.08008,10762.84961,10784.33008,10784.20996,913800.0,1725.4928128
2016-12-06,10798.79981,10833.80957,10774.36035,10779.76953,10779.64941,698300.0,1724.7631248
